cluster_id,cluster_name,cluster_size,cluster_description,cluster_keywords,cluster_confidence,created_at,updated_at
41085,Bosch SMV46CX00E Integrated,2,Produk: Bosch SMV46CX00E Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41086,Bauknecht BRBE 2B19 X Stainless Steel,2,Produk: Bauknecht BRBE 2B19 X Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41087,Constructa CG4B05V9 Integrated,1,Produk: Constructa CG4B05V9 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41088,Constructa CG6B56V8 Integrated,1,Produk: Constructa CG6B56V8 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41089,Constructa CP5A50V8 Integrated,1,Produk: Constructa CP5A50V8 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41090,Russell Hobbs RHSLDW4B Black,3,Produk: Russell Hobbs RHSLDW4B Black,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41091,Bauknecht BCBO 3T121 P I Silver,2,Produk: Bauknecht BCBO 3T121 P I Silver,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41092,Samsung DW60M9550BB/EG Stainless Steel,2,Produk: Samsung DW60M9550BB/EG Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41093,AEG FEE63620PM Stainless Steel,2,Produk: AEG FEE63620PM Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41094,Gaggenau DF 260 164 F Integrated,1,Produk: Gaggenau DF 260 164 F Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41095,AEG FEE63720PM Stainless Steel,2,Produk: AEG FEE63720PM Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41096,AEG FSE63800P Integrated,2,Produk: AEG FSE63800P Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41097,AEG FSE63720P Integrated,2,Produk: AEG FSE63720P Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41099,Zanussi ZDT26050FA Integrated,2,Produk: Zanussi ZDT26050FA Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41100,Zanussi ZDT26022FA Integrated,2,Produk: Zanussi ZDT26022FA Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41101,Gaggenau DF 261 164 F Integrated,1,Produk: Gaggenau DF 261 164 F Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41102,Zanussi ZDT26040FA Integrated,2,Produk: Zanussi ZDT26040FA Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41103,Bosch SPI66TS01E Stainless Steel,2,Produk: Bosch SPI66TS01E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41104,Siemens SN658X01PD Integrated,2,Produk: Siemens SN658X01PD Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41105,AEG FSK73400P Integrated,1,Produk: AEG FSK73400P Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41106,Privileg RCIC 3C26 Integrated,2,Produk: Privileg RCIC 3C26 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41107,Privileg RBC 3B19 X Stainless Steel,2,Produk: Privileg RBC 3B19 X Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41108,Neff S481C50S3E Stainless Steel,1,Produk: Neff S481C50S3E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41109,Constructa CG3A02J5 Stainless Steel,1,Produk: Constructa CG3A02J5 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41110,Siemens SN658X16PE Integrated,2,Produk: Siemens SN658X16PE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41111,Siemens SR256W00TE White,2,Produk: Siemens SR256W00TE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41112,Siemens SR256W00PE White,2,Produk: Siemens SR256W00PE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41113,Bosch SPI46MW01E White,2,Produk: Bosch SPI46MW01E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41114,Siemens SR436S01ME Stainless Steel,2,Produk: Siemens SR436S01ME Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41115,Siemens SR456S00PE Stainless Steel,2,Produk: Siemens SR456S00PE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41116,Siemens SR236W07IE White,2,Produk: Siemens SR236W07IE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41117,Siemens SR256W01TE White,2,Produk: Siemens SR256W01TE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41118,Siemens SR315W03CE White,2,Produk: Siemens SR315W03CE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41119,Siemens SR236W01ME White,2,Produk: Siemens SR236W01ME White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41120,Siemens SR215W03CE White,2,Produk: Siemens SR215W03CE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41121,Bosch SPU66TS01E Stainless Steel,2,Produk: Bosch SPU66TS01E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41122,Bosch SPS66TW01E White,2,Produk: Bosch SPS66TW01E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41123,Bosch SPS66TW00E White,2,Produk: Bosch SPS66TW00E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41124,Bosch SPU66TS00E Stainless Steel,2,Produk: Bosch SPU66TS00E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41125,Bosch SPS46IW07E White,2,Produk: Bosch SPS46IW07E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41126,Bosch SPS66PW00E White,2,Produk: Bosch SPS66PW00E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41127,Bosch SPU46MS01E Stainless Steel,2,Produk: Bosch SPU46MS01E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41128,Bosch SPD25CW03E White,2,Produk: Bosch SPD25CW03E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41129,Bosch SPU66PS00E Stainless Steel,2,Produk: Bosch SPU66PS00E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41130,Bosch SPU25CS03E Stainless Steel,2,Produk: Bosch SPU25CS03E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41131,Bosch SPI25CW03E White,2,Produk: Bosch SPI25CW03E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41132,Bosch WT4HY8B9DN Stainless Steel,3,Produk: Bosch WT4HY8B9DN Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41133,Bosch SPS25CW03E White,2,Produk: Bosch SPS25CW03E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41134,Bosch SPS24CW00E White,2,Produk: Bosch SPS24CW00E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41135,Smeg ST2FABWH Integrated,1,Produk: Smeg ST2FABWH Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41136,Bosch SPI25CM03E Brown,2,Produk: Bosch SPI25CM03E Brown,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41137,Bosch SPV46IX07E Integrated,2,Produk: Bosch SPV46IX07E Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41138,Bosch SPI46IS07E Stainless Steel,2,Produk: Bosch SPI46IS07E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41139,Siemens SN558S16PE Stainless Steel,2,Produk: Siemens SN558S16PE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41140,Siemens SR536S01IE Stainless Steel,2,Produk: Siemens SR536S01IE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41141,Siemens SR556S00PE Stainless Steel,2,Produk: Siemens SR556S00PE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41142,Siemens SR656D00TE Integrated,2,Produk: Siemens SR656D00TE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41143,Siemens SR556S00TE Stainless Steel,3,Produk: Siemens SR556S00TE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41144,Siemens SR536S07IE Stainless Steel,2,Produk: Siemens SR536S07IE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41145,Siemens SR515S03CE Stainless Steel,2,Produk: Siemens SR515S03CE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41146,Siemens SR536S01ME Stainless Steel,2,Produk: Siemens SR536S01ME Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41147,Neff S413K60S0E Stainless Steel,2,Produk: Neff S413K60S0E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41148,Zanussi ZDN11003XA Stainless Steel,1,Produk: Zanussi ZDN11003XA Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41149,Neff S411A50S0E Stainless Steel,2,Produk: Neff S411A50S0E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41150,Neff S413I60W3E White,2,Produk: Neff S413I60W3E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41151,Neff S413I60M3E Brown,2,Produk: Neff S413I60M3E Brown,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41152,Neff S421A50S0E Stainless Steel,2,Produk: Neff S421A50S0E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41153,Neff S413G60S0E Stainless Steel,2,Produk: Neff S413G60S0E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41154,AEG FSB31600Z Integrated,2,Produk: AEG FSB31600Z Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41155,Smeg STL7633L Integrated,2,Produk: Smeg STL7633L Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41156,Smeg PL7233TX Stainless Steel,2,Produk: Smeg PL7233TX Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41157,Neff S413I60B3E Black,2,Produk: Neff S413I60B3E Black,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41158,Smeg STL7235L Integrated,2,Produk: Smeg STL7235L Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41159,Swan SDW7080W White,2,Produk: Swan SDW7080W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41160,Siemens SN536S01ME Stainless Steel,2,Produk: Siemens SN536S01ME Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41161,Siemens SN878D26PE Integrated,1,Produk: Siemens SN878D26PE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41162,Indesit DFP58T94Z White,2,Produk: Indesit DFP58T94Z White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41163,Siemens SN636X01IE Integrated,2,Produk: Siemens SN636X01IE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41164,Siemens SN436S01ME Stainless Steel,2,Produk: Siemens SN436S01ME Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41165,Siemens SN536S01CE Stainless Steel,2,Produk: Siemens SN536S01CE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41166,Siemens SN558S01IE Stainless Steel,2,Produk: Siemens SN558S01IE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41167,Siemens SN636X01ME Integrated,2,Produk: Siemens SN636X01ME Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41168,Smeg STE8639L Integrated,2,Produk: Smeg STE8639L Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41169,Swan SDW2011B Black,2,Produk: Swan SDW2011B Black,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41170,Swan SDW2011W White,2,Produk: Swan SDW2011W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41171,Siemens SN636X00IE Integrated,2,Produk: Siemens SN636X00IE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41172,Privileg RSIE 2B19 Integrated,2,Produk: Privileg RSIE 2B19 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41173,Gorenje GI55110S Stainless Steel,1,Produk: Gorenje GI55110S Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41174,Gorenje GI61010X Stainless Steel,3,Produk: Gorenje GI61010X Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41175,Gorenje GI68260 Black,1,Produk: Gorenje GI68260 Black,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41176,Gorenje GU65160X Stainless Steel,1,Produk: Gorenje GU65160X Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41177,Gorenje GV65160XXL Integrated,1,Produk: Gorenje GV65160XXL Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41178,Gorenje GV67260XXL Integrated,1,Produk: Gorenje GV67260XXL Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41179,Gorenje GI51010X Stainless Steel,2,Produk: Gorenje GI51010X Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41180,AEG FSE62700P Integrated,2,Produk: AEG FSE62700P Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41181,Siemens SN236W01ME White,2,Produk: Siemens SN236W01ME White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41182,Siemens SX658X00IE Integrated,2,Produk: Siemens SX658X00IE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41183,Stoves SDW45 Integrated,1,Produk: Stoves SDW45 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41184,Blomberg LDFN2240B Black,2,Produk: Blomberg LDFN2240B Black,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41185,Gaggenau DF 250 141 Integrated,1,Produk: Gaggenau DF 250 141 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41186,Bosch SMU46GS00D Stainless Steel,2,Produk: Bosch SMU46GS00D Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41187,Siemens SX636X01CE Integrated,2,Produk: Siemens SX636X01CE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41188,Smeg DF613PX Stainless Steel,2,Produk: Smeg DF613PX Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41189,Miele G 6670 SCVi Integrated,2,Produk: Miele G 6670 SCVi Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41190,Gorenje GV68260 Integrated,1,Produk: Gorenje GV68260 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41191,Gorenje GS52010S Silver,1,Produk: Gorenje GS52010S Silver,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41192,Bosch SMS46CW01E White,2,Produk: Bosch SMS46CW01E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41193,AEG FSB52610Z Integrated,2,Produk: AEG FSB52610Z Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41194,AEG FSB52600Z Integrated,2,Produk: AEG FSB52600Z Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41195,AEG FEE62400PM,2,Produk: AEG FEE62400PM,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41196,AEG FEB52610ZM Stainless Steel,2,Produk: AEG FEB52610ZM Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41197,AEG FEB41600ZM Stainless Steel,2,Produk: AEG FEB41600ZM Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41198,AEG FEB51400ZM,2,Produk: AEG FEB51400ZM,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41199,AEG FSE63400P,2,Produk: AEG FSE63400P,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41200,Bosch SMI46KS00E Stainless Steel,2,Produk: Bosch SMI46KS00E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41201,Siemens SX558S06TE Stainless Steel,2,Produk: Siemens SX558S06TE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41202,Siemens SN336W03IE White,2,Produk: Siemens SN336W03IE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41203,Siemens SN336M03IE Brown,2,Produk: Siemens SN336M03IE Brown,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41204,Siemens SN336M01GE Brown,2,Produk: Siemens SN336M01GE Brown,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41205,Siemens SN336W01GE White,2,Produk: Siemens SN336W01GE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41206,Siemens SN436S01GE Stainless Steel,2,Produk: Siemens SN436S01GE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41207,Siemens SX658D02ME Integrated,2,Produk: Siemens SX658D02ME Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41208,Miele G4940iBK White,2,Produk: Miele G4940iBK White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41209,Siemens SN536S00KE Stainless Steel,2,Produk: Siemens SN536S00KE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41210,Siemens SN636X00GE Integrated,2,Produk: Siemens SN636X00GE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41211,Siemens SN636X00AE Integrated,2,Produk: Siemens SN636X00AE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41212,Bosch SMI46CS01E Stainless Steel,2,Produk: Bosch SMI46CS01E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41213,Bosch SMS68TW06E White,2,Produk: Bosch SMS68TW06E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41214,Bosch SMS46MW01E White,2,Produk: Bosch SMS46MW01E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41215,Bosch SMI46IS02D Stainless Steel,1,Produk: Bosch SMI46IS02D Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41216,Bosch SMU68TS06E Stainless Steel,2,Produk: Bosch SMU68TS06E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41217,Bosch SMS46KW00E White,2,Produk: Bosch SMS46KW00E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41218,Bosch SMD46GM01E Brown,2,Produk: Bosch SMD46GM01E Brown,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41219,Bosch SMD46IM03E Brown,2,Produk: Bosch SMD46IM03E Brown,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41220,Bosch SMV46KX00E Integrated,2,Produk: Bosch SMV46KX00E Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41221,Bosch SMS46KW01E White,2,Produk: Bosch SMS46KW01E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41222,Bosch SMU46GS01E Stainless Steel,2,Produk: Bosch SMU46GS01E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41223,Bosch SMD46IW03E White,2,Produk: Bosch SMD46IW03E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41224,Bosch SMU88TS36E Stainless Steel,2,Produk: Bosch SMU88TS36E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41225,Bosch SMU46IS03E Stainless Steel,2,Produk: Bosch SMU46IS03E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41226,Bosch SBV46GX00E Integrated,2,Produk: Bosch SBV46GX00E Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41227,Whirlpool WFC3C26X Stainless Steel,2,Produk: Whirlpool WFC3C26X Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41228,Siemens SN236W03ME White,2,Produk: Siemens SN236W03ME White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41229,Siemens SN236W01KE White,2,Produk: Siemens SN236W01KE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41230,Bosch SMU46MS03E Stainless Steel,2,Produk: Bosch SMU46MS03E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41231,Bosch SMU46CS01E Stainless Steel,2,Produk: Bosch SMU46CS01E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41232,Bosch SMU68MS02E Stainless Steel,2,Produk: Bosch SMU68MS02E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41233,Bosch SMU46MS01E Stainless Steel,2,Produk: Bosch SMU46MS01E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41234,Siemens SN214W00AE White,2,Produk: Siemens SN214W00AE White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41235,Bosch SMS25AW00E White,2,Produk: Bosch SMS25AW00E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41236,Kitchenaid KDSCM 82140 Integrated,2,Produk: Kitchenaid KDSCM 82140 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41237,Bosch SMI46AS00E Stainless Steel,2,Produk: Bosch SMI46AS00E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41238,Bosch SMS24AW00E White,2,Produk: Bosch SMS24AW00E White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41239,Bosch SMU25AS00E Stainless Steel,2,Produk: Bosch SMU25AS00E Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41240,Siemens SN458S02ME Stainless Steel,2,Produk: Siemens SN458S02ME Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41241,Siemens SN436S03ME Stainless Steel,2,Produk: Siemens SN436S03ME Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41242,Siemens SN478S36TE Integrated,2,Produk: Siemens SN478S36TE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41243,Siemens SN436S03IE Stainless Steel,2,Produk: Siemens SN436S03IE Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41244,Siemens SN636X01CE Integrated,2,Produk: Siemens SN636X01CE Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41245,Bauknecht GCI 826 IX,1,Produk: Bauknecht GCI 826 IX,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41246,Indesit DIF04BUK,2,Produk: Indesit DIF04BUK,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41247,Miele G 6775 SCVi XXL Integrated,3,Produk: Miele G 6775 SCVi XXL Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41248,Nordmende DF61 Integrated,1,Produk: Nordmende DF61 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41249,Nordmende DW64WH White,1,Produk: Nordmende DW64WH White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41250,Bosch SPI50E85EU Stainless Steel,2,Produk: Bosch SPI50E85EU Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41251,Miele G 4720 SCi Stainless Steel,2,Produk: Miele G 4720 SCi Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41252,Miele G 4780 SCVI Integrated,2,Produk: Miele G 4780 SCVI Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41253,Miele G6620 White,1,Produk: Miele G6620 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41254,Bauknecht GCX 825 Integrated,2,Produk: Bauknecht GCX 825 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41255,Bauknecht GCX 723 Integrated,2,Produk: Bauknecht GCX 723 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41256,Nordmende DSSN60IX Stainless Steel,1,Produk: Nordmende DSSN60IX Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41257,Nordmende DFSN63 Integrated,1,Produk: Nordmende DFSN63 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41258,Nordmende DFSN451 Integrated,1,Produk: Nordmende DFSN451 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41259,Siemens SN278I26TE Silver,2,Produk: Siemens SN278I26TE Silver,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41260,Indesit DSR57B White,2,Produk: Indesit DSR57B White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41261,Blomberg GSC9124 White,2,Produk: Blomberg GSC9124 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41262,Bosch SMS58M42GB White,2,Produk: Bosch SMS58M42GB White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41263,Bosch SMI88TS00G Stainless Steel,2,Produk: Bosch SMI88TS00G Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41264,Neff S51M53X3GB Integrated,1,Produk: Neff S51M53X3GB Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
41265,Siemens SR26T891GB Stainless Steel,2,Produk: Siemens SR26T891GB Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
