product_classification_id,product_id,category_id,merchant_id,cluster_id,date_id,classification_confidence,is_validated,last_update_timestamp
13874,23434,2617,3,39276,1,100.0,True,2025-06-14 19:00:44
13875,23435,2617,75,39277,1,100.0,True,2025-06-14 19:00:44
13876,23436,2617,109,39277,1,100.0,True,2025-06-14 19:00:44
13877,23437,2617,3,39277,1,100.0,True,2025-06-14 19:00:44
13878,23438,2617,109,39278,1,100.0,True,2025-06-14 19:00:44
13879,23439,2617,266,39279,1,100.0,True,2025-06-14 19:00:44
13880,23440,2617,17,39280,1,100.0,True,2025-06-14 19:00:44
13881,23441,2617,109,39280,1,100.0,True,2025-06-14 19:00:44
13882,23442,2617,3,39281,1,100.0,True,2025-06-14 19:00:44
13883,23443,2617,49,39281,1,100.0,True,2025-06-14 19:00:44
13884,23444,2617,17,39281,1,100.0,True,2025-06-14 19:00:44
13885,23445,2617,17,39282,1,100.0,True,2025-06-14 19:00:44
13886,23446,2617,3,39282,1,100.0,True,2025-06-14 19:00:44
13887,23447,2617,60,39283,1,100.0,True,2025-06-14 19:00:44
13888,23448,2617,275,39283,1,100.0,True,2025-06-14 19:00:44
13889,23449,2617,17,39284,1,100.0,True,2025-06-14 19:00:44
13890,23450,2617,3,39284,1,100.0,True,2025-06-14 19:00:44
13891,23451,2617,267,39284,1,100.0,True,2025-06-14 19:00:44
13892,23452,2617,150,39285,1,100.0,True,2025-06-14 19:00:44
13893,23453,2617,280,39286,1,100.0,True,2025-06-14 19:00:44
13894,23454,2617,281,39286,1,100.0,True,2025-06-14 19:00:44
13895,23455,2617,251,39287,1,100.0,True,2025-06-14 19:00:44
13896,23456,2617,17,39287,1,100.0,True,2025-06-14 19:00:44
13897,23457,2617,62,39288,1,100.0,True,2025-06-14 19:00:44
13898,23458,2617,3,39288,1,100.0,True,2025-06-14 19:00:44
13899,23459,2617,257,39288,1,100.0,True,2025-06-14 19:00:44
13900,23460,2617,17,39289,1,100.0,True,2025-06-14 19:00:44
13901,23461,2617,52,39290,1,100.0,True,2025-06-14 19:00:44
13902,23462,2617,3,39291,1,100.0,True,2025-06-14 19:00:44
13903,23463,2617,280,39291,1,100.0,True,2025-06-14 19:00:44
13904,23464,2617,281,39291,1,100.0,True,2025-06-14 19:00:44
13905,23465,2617,60,39292,1,100.0,True,2025-06-14 19:00:44
13906,23466,2617,156,39292,1,100.0,True,2025-06-14 19:00:44
13907,23467,2617,60,39293,1,100.0,True,2025-06-14 19:00:44
13908,23468,2617,51,39293,1,100.0,True,2025-06-14 19:00:44
13909,23469,2617,156,39294,1,100.0,True,2025-06-14 19:00:44
13910,23470,2617,150,39294,1,100.0,True,2025-06-14 19:00:44
13911,23471,2617,41,39295,1,100.0,True,2025-06-14 19:00:44
13912,23472,2617,17,39295,1,100.0,True,2025-06-14 19:00:44
13913,23473,2617,3,39295,1,100.0,True,2025-06-14 19:00:44
13914,23475,2617,254,39297,1,100.0,True,2025-06-14 19:00:44
13915,23476,2617,254,39298,1,100.0,True,2025-06-14 19:00:44
13916,23477,2617,3,39299,1,100.0,True,2025-06-14 19:00:44
13917,23478,2617,17,39299,1,100.0,True,2025-06-14 19:00:44
13918,23479,2617,62,39300,1,100.0,True,2025-06-14 19:00:44
13919,23480,2617,248,39301,1,100.0,True,2025-06-14 19:00:44
13920,23481,2617,3,39301,1,100.0,True,2025-06-14 19:00:44
13921,23482,2617,7,39303,1,100.0,True,2025-06-14 19:00:44
13922,23483,2617,283,39304,1,100.0,True,2025-06-14 19:00:44
13923,23484,2617,199,39304,1,100.0,True,2025-06-14 19:00:44
13924,23485,2617,75,39305,1,100.0,True,2025-06-14 19:00:44
13925,23486,2617,3,39306,1,100.0,True,2025-06-14 19:00:44
13926,23487,2617,3,39307,1,100.0,True,2025-06-14 19:00:44
13927,23488,2617,17,39307,1,100.0,True,2025-06-14 19:00:44
13928,23489,2617,75,39308,1,100.0,True,2025-06-14 19:00:44
13929,23490,2617,3,39308,1,100.0,True,2025-06-14 19:00:44
13930,23491,2617,75,39309,1,100.0,True,2025-06-14 19:00:44
13931,23492,2617,261,39310,1,100.0,True,2025-06-14 19:00:44
13932,23493,2617,75,39311,1,100.0,True,2025-06-14 19:00:44
13933,23494,2617,284,39313,1,100.0,True,2025-06-14 19:00:44
13934,23495,2617,75,39314,1,100.0,True,2025-06-14 19:00:44
13935,23496,2617,106,39315,1,100.0,True,2025-06-14 19:00:44
13936,23497,2617,253,39316,1,100.0,True,2025-06-14 19:00:44
13937,23498,2617,274,39317,1,100.0,True,2025-06-14 19:00:44
13938,23499,2617,274,39318,1,100.0,True,2025-06-14 19:00:44
13939,23500,2617,274,39319,1,100.0,True,2025-06-14 19:00:44
13940,23501,2617,49,39320,1,100.0,True,2025-06-14 19:00:44
13941,23502,2617,266,39322,1,100.0,True,2025-06-14 19:00:44
13942,23503,2617,266,39323,1,100.0,True,2025-06-14 19:00:44
13943,23504,2617,7,39324,1,100.0,True,2025-06-14 19:00:44
13944,23505,2617,7,39325,1,100.0,True,2025-06-14 19:00:44
13945,23506,2617,88,39326,1,100.0,True,2025-06-14 19:00:44
13946,23507,2617,17,39327,1,100.0,True,2025-06-14 19:00:44
13947,23508,2617,17,39328,1,100.0,True,2025-06-14 19:00:44
13948,23509,2617,49,39329,1,100.0,True,2025-06-14 19:00:44
13949,23510,2617,17,39330,1,100.0,True,2025-06-14 19:00:44
13950,23511,2617,3,39330,1,100.0,True,2025-06-14 19:00:44
13951,23512,2617,266,39332,1,100.0,True,2025-06-14 19:00:44
13952,23513,2617,7,39333,1,100.0,True,2025-06-14 19:00:44
13953,23514,2617,274,39334,1,100.0,True,2025-06-14 19:00:44
13954,23515,2617,274,39335,1,100.0,True,2025-06-14 19:00:44
13955,23516,2617,274,39337,1,100.0,True,2025-06-14 19:00:44
13956,23517,2617,274,39339,1,100.0,True,2025-06-14 19:00:44
13957,23518,2617,274,39347,1,100.0,True,2025-06-14 19:00:44
13958,23519,2617,87,39349,1,100.0,True,2025-06-14 19:00:44
13959,23520,2617,274,39350,1,100.0,True,2025-06-14 19:00:44
13960,23521,2617,274,39351,1,100.0,True,2025-06-14 19:00:44
13961,23522,2617,274,39352,1,100.0,True,2025-06-14 19:00:44
13962,23523,2617,267,39353,1,100.0,True,2025-06-14 19:00:44
13963,23524,2617,267,39354,1,100.0,True,2025-06-14 19:00:44
13964,23525,2617,62,39356,1,100.0,True,2025-06-14 19:00:44
13965,23526,2617,267,39358,1,100.0,True,2025-06-14 19:00:44
13966,23527,2617,17,39360,1,100.0,True,2025-06-14 19:00:44
13967,23528,2617,3,39360,1,100.0,True,2025-06-14 19:00:44
13968,23529,2617,258,39361,1,100.0,True,2025-06-14 19:00:44
13969,23530,2617,258,39362,1,100.0,True,2025-06-14 19:00:44
13970,23531,2617,258,39363,1,100.0,True,2025-06-14 19:00:44
13971,23532,2617,41,39370,1,100.0,True,2025-06-14 19:00:44
13972,23533,2617,274,39372,1,100.0,True,2025-06-14 19:00:44
13973,23534,2617,49,39374,1,100.0,True,2025-06-14 19:00:44
13974,23535,2617,157,39375,1,100.0,True,2025-06-14 19:00:44
13975,23536,2617,41,39377,1,100.0,True,2025-06-14 19:00:44
13976,23537,2617,274,39378,1,100.0,True,2025-06-14 19:00:44
13977,23538,2617,253,39379,1,100.0,True,2025-06-14 19:00:44
13978,23539,2617,250,39380,1,100.0,True,2025-06-14 19:00:44
13979,23540,2617,87,39381,1,100.0,True,2025-06-14 19:00:44
13980,23541,2617,17,39382,1,100.0,True,2025-06-14 19:00:44
13981,23542,2617,17,39383,1,100.0,True,2025-06-14 19:00:44
13982,23543,2617,275,39384,1,100.0,True,2025-06-14 19:00:44
13983,23544,2617,17,39385,1,100.0,True,2025-06-14 19:00:44
13984,23545,2617,17,39387,1,100.0,True,2025-06-14 19:00:44
13985,23546,2617,7,39388,1,100.0,True,2025-06-14 19:00:44
13986,23547,2617,3,39389,1,100.0,True,2025-06-14 19:00:44
13987,23548,2617,17,39389,1,100.0,True,2025-06-14 19:00:44
13988,23549,2617,7,39390,1,100.0,True,2025-06-14 19:00:44
13989,23550,2617,17,39391,1,100.0,True,2025-06-14 19:00:44
13990,23551,2617,49,39392,1,100.0,True,2025-06-14 19:00:44
13991,23552,2617,19,39393,1,100.0,True,2025-06-14 19:00:44
13992,23553,2617,19,39394,1,100.0,True,2025-06-14 19:00:44
13993,23554,2617,19,39395,1,100.0,True,2025-06-14 19:00:44
13994,23555,2617,274,39396,1,100.0,True,2025-06-14 19:00:44
13995,23556,2617,17,39397,1,100.0,True,2025-06-14 19:00:44
13996,23557,2617,253,39398,1,100.0,True,2025-06-14 19:00:44
13997,23558,2617,49,39399,1,100.0,True,2025-06-14 19:00:44
13998,23559,2617,250,39400,1,100.0,True,2025-06-14 19:00:44
13999,23560,2617,250,39401,1,100.0,True,2025-06-14 19:00:44
14000,23561,2617,250,39402,1,100.0,True,2025-06-14 19:00:44
14001,23562,2617,250,39403,1,100.0,True,2025-06-14 19:00:44
14002,23563,2617,250,39404,1,100.0,True,2025-06-14 19:00:44
14003,23564,2617,250,39405,1,100.0,True,2025-06-14 19:00:44
14004,23565,2617,250,39406,1,100.0,True,2025-06-14 19:00:44
14005,23566,2617,272,39407,1,100.0,True,2025-06-14 19:00:44
14006,23567,2617,44,39408,1,100.0,True,2025-06-14 19:00:44
14007,23568,2617,264,39409,1,100.0,True,2025-06-14 19:00:44
14008,23569,2617,250,39410,1,100.0,True,2025-06-14 19:00:44
14009,23570,2617,17,39411,1,100.0,True,2025-06-14 19:00:44
14010,23571,2617,87,39412,1,100.0,True,2025-06-14 19:00:44
14011,23572,2617,250,39414,1,100.0,True,2025-06-14 19:00:44
14012,23573,2617,250,39415,1,100.0,True,2025-06-14 19:00:44
14013,23574,2617,250,39416,1,100.0,True,2025-06-14 19:00:44
14014,23575,2617,250,39417,1,100.0,True,2025-06-14 19:00:44
14015,23576,2617,17,39418,1,100.0,True,2025-06-14 19:00:44
14016,23577,2617,7,39420,1,100.0,True,2025-06-14 19:00:44
14017,23578,2617,49,39421,1,100.0,True,2025-06-14 19:00:44
14018,23579,2617,49,39422,1,100.0,True,2025-06-14 19:00:44
14019,23580,2617,17,39423,1,100.0,True,2025-06-14 19:00:44
14020,23581,2617,49,39423,1,100.0,True,2025-06-14 19:00:44
14021,23582,2617,253,39424,1,100.0,True,2025-06-14 19:00:44
14022,23583,2617,188,39426,1,100.0,True,2025-06-14 19:00:44
14023,23584,2617,285,39427,1,100.0,True,2025-06-14 19:00:44
14024,23585,2617,7,39429,1,100.0,True,2025-06-14 19:00:44
14025,23586,2617,17,39431,1,100.0,True,2025-06-14 19:00:44
14026,23587,2617,3,39431,1,100.0,True,2025-06-14 19:00:44
14027,23588,2617,17,39432,1,100.0,True,2025-06-14 19:00:44
14028,23589,2617,87,39434,1,100.0,True,2025-06-14 19:00:44
14029,23590,2617,250,39436,1,100.0,True,2025-06-14 19:00:44
14030,23591,2617,3,39437,1,100.0,True,2025-06-14 19:00:44
14031,23592,2617,286,39438,1,100.0,True,2025-06-14 19:00:44
14032,23593,2617,7,39439,1,100.0,True,2025-06-14 19:00:44
14033,23594,2617,250,39440,1,100.0,True,2025-06-14 19:00:44
14034,23595,2617,262,39441,1,100.0,True,2025-06-14 19:00:44
14035,23596,2617,44,39442,1,100.0,True,2025-06-14 19:00:44
14036,23597,2617,17,39443,1,100.0,True,2025-06-14 19:00:44
14037,23598,2617,3,39443,1,100.0,True,2025-06-14 19:00:44
14038,23599,2617,250,39444,1,100.0,True,2025-06-14 19:00:44
14039,23600,2617,273,39445,1,100.0,True,2025-06-14 19:00:44
14040,23601,2617,49,39446,1,100.0,True,2025-06-14 19:00:44
14041,23602,2617,49,39447,1,100.0,True,2025-06-14 19:00:44
14042,23603,2617,17,39448,1,100.0,True,2025-06-14 19:00:44
14043,23604,2617,3,39448,1,100.0,True,2025-06-14 19:00:44
14044,23605,2617,17,39449,1,100.0,True,2025-06-14 19:00:44
14045,23606,2617,3,39449,1,100.0,True,2025-06-14 19:00:44
14046,23607,2617,260,39451,1,100.0,True,2025-06-14 19:00:44
14047,23608,2617,248,39453,1,100.0,True,2025-06-14 19:00:44
14048,23609,2617,3,39453,1,100.0,True,2025-06-14 19:00:44
14049,23610,2617,168,39455,1,100.0,True,2025-06-14 19:00:44
14050,23611,2617,260,39456,1,100.0,True,2025-06-14 19:00:44
14051,23612,2617,88,39457,1,100.0,True,2025-06-14 19:00:44
14052,23613,2617,3,39459,1,100.0,True,2025-06-14 19:00:44
14053,23614,2617,275,39459,1,100.0,True,2025-06-14 19:00:44
14054,23615,2617,275,39460,1,100.0,True,2025-06-14 19:00:44
14055,23616,2617,17,39461,1,100.0,True,2025-06-14 19:00:44
14056,23617,2617,251,39463,1,100.0,True,2025-06-14 19:00:44
14057,23618,2617,87,39464,1,100.0,True,2025-06-14 19:00:44
14058,23619,2617,17,39466,1,100.0,True,2025-06-14 19:00:44
14059,23620,2617,17,39467,1,100.0,True,2025-06-14 19:00:44
14060,23621,2617,3,39467,1,100.0,True,2025-06-14 19:00:44
14061,23622,2617,17,39468,1,100.0,True,2025-06-14 19:00:44
14062,23623,2617,17,39471,1,100.0,True,2025-06-14 19:00:44
14063,23624,2617,284,39472,1,100.0,True,2025-06-14 19:00:44
14064,23625,2617,274,39473,1,100.0,True,2025-06-14 19:00:44
14065,23626,2617,270,39474,1,100.0,True,2025-06-14 19:00:44
14066,23627,2617,55,39476,1,100.0,True,2025-06-14 19:00:44
14067,23628,2617,109,39477,1,100.0,True,2025-06-14 19:00:44
14068,23629,2617,3,39478,1,100.0,True,2025-06-14 19:00:44
14069,23630,2617,75,39479,1,100.0,True,2025-06-14 19:00:44
14070,23631,2617,17,39480,1,100.0,True,2025-06-14 19:00:44
14071,23632,2617,75,39483,1,100.0,True,2025-06-14 19:00:44
14072,23633,2617,75,39484,1,100.0,True,2025-06-14 19:00:44
14073,23634,2617,3,39484,1,100.0,True,2025-06-14 19:00:44
14074,23635,2617,109,39485,1,100.0,True,2025-06-14 19:00:44
14075,23636,2617,75,39486,1,100.0,True,2025-06-14 19:00:44
14076,23637,2617,17,39488,1,100.0,True,2025-06-14 19:00:44
14077,23638,2617,276,39489,1,100.0,True,2025-06-14 19:00:44
14078,23639,2617,75,39491,1,100.0,True,2025-06-14 19:00:44
14079,23640,2617,60,39492,1,100.0,True,2025-06-14 19:00:44
14080,23641,2617,75,39495,1,100.0,True,2025-06-14 19:00:44
14081,23642,2617,83,39496,1,100.0,True,2025-06-14 19:00:44
14082,23643,2617,75,39498,1,100.0,True,2025-06-14 19:00:44
14083,23644,2617,250,39499,1,100.0,True,2025-06-14 19:00:44
14084,23645,2617,87,39501,1,100.0,True,2025-06-14 19:00:44
14085,23646,2617,75,39504,1,100.0,True,2025-06-14 19:00:44
14086,23647,2617,195,39505,1,100.0,True,2025-06-14 19:00:44
14087,23648,2617,195,39506,1,100.0,True,2025-06-14 19:00:44
14088,23649,2617,75,39507,1,100.0,True,2025-06-14 19:00:44
14089,23650,2617,87,39508,1,100.0,True,2025-06-14 19:00:44
14090,23651,2617,17,39509,1,100.0,True,2025-06-14 19:00:44
14091,23652,2617,3,39509,1,100.0,True,2025-06-14 19:00:44
14092,23653,2617,258,39510,1,100.0,True,2025-06-14 19:00:44
14093,23654,2617,264,39511,1,100.0,True,2025-06-14 19:00:44
14094,23655,2617,17,39512,1,100.0,True,2025-06-14 19:00:44
14095,23656,2617,17,39513,1,100.0,True,2025-06-14 19:00:44
14096,23657,2617,253,39514,1,100.0,True,2025-06-14 19:00:44
14097,23658,2617,75,39516,1,100.0,True,2025-06-14 19:00:44
14098,23659,2617,75,39517,1,100.0,True,2025-06-14 19:00:44
14099,23660,2617,3,39517,1,100.0,True,2025-06-14 19:00:44
14100,23661,2617,75,39518,1,100.0,True,2025-06-14 19:00:44
14101,23662,2617,258,39519,1,100.0,True,2025-06-14 19:00:44
14102,23663,2617,17,39520,1,100.0,True,2025-06-14 19:00:44
14103,23664,2617,17,39521,1,100.0,True,2025-06-14 19:00:44
14104,23665,2617,248,39523,1,100.0,True,2025-06-14 19:00:44
14105,23666,2617,10,39524,1,100.0,True,2025-06-14 19:00:44
14106,23667,2617,17,39526,1,100.0,True,2025-06-14 19:00:44
14107,23668,2617,271,39527,1,100.0,True,2025-06-14 19:00:44
14108,23669,2617,17,39528,1,100.0,True,2025-06-14 19:00:44
14109,23670,2617,276,39529,1,100.0,True,2025-06-14 19:00:44
14110,23671,2617,17,39531,1,100.0,True,2025-06-14 19:00:44
14111,23672,2617,60,39532,1,100.0,True,2025-06-14 19:00:44
14112,23673,2617,60,39533,1,100.0,True,2025-06-14 19:00:44
14113,23674,2617,276,39534,1,100.0,True,2025-06-14 19:00:44
14114,23675,2617,17,39535,1,100.0,True,2025-06-14 19:00:44
14115,23676,2617,3,39535,1,100.0,True,2025-06-14 19:00:44
14116,23677,2617,17,39536,1,100.0,True,2025-06-14 19:00:44
14117,23678,2617,17,39538,1,100.0,True,2025-06-14 19:00:44
14118,23679,2617,3,39539,1,100.0,True,2025-06-14 19:00:44
14119,23680,2617,4,39539,1,100.0,True,2025-06-14 19:00:44
14120,23681,2617,17,39540,1,100.0,True,2025-06-14 19:00:44
14121,23682,2617,3,39541,1,100.0,True,2025-06-14 19:00:44
14122,23683,2617,276,39541,1,100.0,True,2025-06-14 19:00:44
14123,23684,2617,75,39542,1,100.0,True,2025-06-14 19:00:44
14124,23685,2617,276,39545,1,100.0,True,2025-06-14 19:00:44
14125,23686,2617,17,39546,1,100.0,True,2025-06-14 19:00:44
14126,23687,2617,60,39547,1,100.0,True,2025-06-14 19:00:44
14127,23688,2617,17,39548,1,100.0,True,2025-06-14 19:00:44
14128,23689,2617,275,39549,1,100.0,True,2025-06-14 19:00:44
14129,23690,2617,17,39550,1,100.0,True,2025-06-14 19:00:44
14130,23691,2617,17,39551,1,100.0,True,2025-06-14 19:00:44
14131,23692,2617,60,39552,1,100.0,True,2025-06-14 19:00:44
14132,23693,2617,3,39553,1,100.0,True,2025-06-14 19:00:44
14133,23694,2617,17,39553,1,100.0,True,2025-06-14 19:00:44
14134,23695,2617,17,39555,1,100.0,True,2025-06-14 19:00:44
14135,23696,2617,156,39557,1,100.0,True,2025-06-14 19:00:44
14136,23697,2617,17,39558,1,100.0,True,2025-06-14 19:00:44
14137,23698,2617,17,39559,1,100.0,True,2025-06-14 19:00:44
14138,23699,2617,17,39560,1,100.0,True,2025-06-14 19:00:44
14139,23700,2617,3,39560,1,100.0,True,2025-06-14 19:00:44
14140,23701,2617,17,39561,1,100.0,True,2025-06-14 19:00:44
14141,23702,2617,75,39562,1,100.0,True,2025-06-14 19:00:44
14142,23703,2617,3,39564,1,100.0,True,2025-06-14 19:00:44
14143,23704,2617,17,39564,1,100.0,True,2025-06-14 19:00:44
14144,23705,2617,22,39565,1,100.0,True,2025-06-14 19:00:44
14145,23706,2617,17,39566,1,100.0,True,2025-06-14 19:00:44
14146,23707,2617,17,39567,1,100.0,True,2025-06-14 19:00:44
14147,23708,2617,17,39568,1,100.0,True,2025-06-14 19:00:44
14148,23709,2617,17,39569,1,100.0,True,2025-06-14 19:00:44
14149,23710,2617,17,39570,1,100.0,True,2025-06-14 19:00:44
14150,23711,2617,53,39571,1,100.0,True,2025-06-14 19:00:44
14151,23712,2617,17,39573,1,100.0,True,2025-06-14 19:00:44
14152,23713,2617,195,39575,1,100.0,True,2025-06-14 19:00:44
14153,23714,2617,276,39576,1,100.0,True,2025-06-14 19:00:44
14154,23715,2617,17,39577,1,100.0,True,2025-06-14 19:00:44
14155,23716,2617,276,39578,1,100.0,True,2025-06-14 19:00:44
14156,23717,2617,75,39579,1,100.0,True,2025-06-14 19:00:44
14157,23718,2617,272,39582,1,100.0,True,2025-06-14 19:00:44
14158,23719,2617,106,39583,1,100.0,True,2025-06-14 19:00:44
14159,23720,2617,17,39584,1,100.0,True,2025-06-14 19:00:44
14160,23721,2617,188,39585,1,100.0,True,2025-06-14 19:00:44
14161,23722,2617,17,39586,1,100.0,True,2025-06-14 19:00:44
14162,23723,2617,156,39587,1,100.0,True,2025-06-14 19:00:44
14163,23724,2617,17,39588,1,100.0,True,2025-06-14 19:00:44
14164,23725,2617,17,39592,1,100.0,True,2025-06-14 19:00:44
14165,23726,2617,17,39595,1,100.0,True,2025-06-14 19:00:44
14166,23727,2617,156,39596,1,100.0,True,2025-06-14 19:00:44
14167,23728,2617,3,39598,1,100.0,True,2025-06-14 19:00:44
14168,23729,2617,271,39598,1,100.0,True,2025-06-14 19:00:44
14169,23730,2617,51,39599,1,100.0,True,2025-06-14 19:00:44
14170,23731,2617,51,39600,1,100.0,True,2025-06-14 19:00:44
14171,23732,2617,17,39601,1,100.0,True,2025-06-14 19:00:44
14172,23733,2617,156,39602,1,100.0,True,2025-06-14 19:00:44
14173,23734,2617,150,39603,1,100.0,True,2025-06-14 19:00:44
14174,23735,2617,156,39604,1,100.0,True,2025-06-14 19:00:44
14175,23736,2617,287,39605,1,100.0,True,2025-06-14 19:00:44
14176,23737,2617,287,39606,1,100.0,True,2025-06-14 19:00:44
14177,23738,2617,287,39608,1,100.0,True,2025-06-14 19:00:44
14178,23739,2617,287,39609,1,100.0,True,2025-06-14 19:00:44
14179,23740,2617,287,39610,1,100.0,True,2025-06-14 19:00:44
14180,23741,2617,287,39612,1,100.0,True,2025-06-14 19:00:44
14181,23742,2617,287,39613,1,100.0,True,2025-06-14 19:00:44
14182,23743,2617,287,39614,1,100.0,True,2025-06-14 19:00:44
14183,23744,2617,287,39615,1,100.0,True,2025-06-14 19:00:44
14184,23745,2617,287,39616,1,100.0,True,2025-06-14 19:00:44
14185,23746,2617,287,39617,1,100.0,True,2025-06-14 19:00:44
14186,23747,2617,287,39618,1,100.0,True,2025-06-14 19:00:44
14187,23748,2617,287,39619,1,100.0,True,2025-06-14 19:00:44
14188,23749,2617,287,39620,1,100.0,True,2025-06-14 19:00:44
14189,23750,2617,287,39621,1,100.0,True,2025-06-14 19:00:44
14190,23751,2617,287,39623,1,100.0,True,2025-06-14 19:00:44
14191,23752,2617,87,39628,1,100.0,True,2025-06-14 19:00:44
14192,23753,2617,287,39629,1,100.0,True,2025-06-14 19:00:44
14193,23754,2617,287,39630,1,100.0,True,2025-06-14 19:00:44
14194,23755,2617,156,39631,1,100.0,True,2025-06-14 19:00:44
14195,23756,2617,156,39632,1,100.0,True,2025-06-14 19:00:44
14196,23757,2617,287,39633,1,100.0,True,2025-06-14 19:00:44
14197,23758,2617,287,39634,1,100.0,True,2025-06-14 19:00:44
14198,23759,2617,287,39635,1,100.0,True,2025-06-14 19:00:44
14199,23760,2617,196,39636,1,100.0,True,2025-06-14 19:00:44
14200,23761,2617,51,39637,1,100.0,True,2025-06-14 19:00:44
14201,23762,2617,73,39638,1,100.0,True,2025-06-14 19:00:44
14202,23763,2617,272,39641,1,100.0,True,2025-06-14 19:00:44
14203,23764,2617,286,39642,1,100.0,True,2025-06-14 19:00:44
14204,23765,2617,288,39644,1,100.0,True,2025-06-14 19:00:44
14205,23766,2618,132,39647,1,100.0,True,2025-06-14 19:00:44
14206,23767,2618,289,39647,1,100.0,True,2025-06-14 19:00:44
14207,23768,2618,290,39647,1,100.0,True,2025-06-14 19:00:44
14208,23769,2618,32,39647,1,100.0,True,2025-06-14 19:00:44
14209,23770,2618,31,39647,1,100.0,True,2025-06-14 19:00:44
14210,23771,2618,128,39647,1,100.0,True,2025-06-14 19:00:44
14211,23772,2618,291,39647,1,100.0,True,2025-06-14 19:00:44
14212,23773,2618,292,39647,1,100.0,True,2025-06-14 19:00:44
14213,23774,2618,133,39647,1,100.0,True,2025-06-14 19:00:44
14214,23775,2618,293,39647,1,100.0,True,2025-06-14 19:00:44
14215,23776,2618,134,39647,1,100.0,True,2025-06-14 19:00:44
14216,23777,2618,132,39648,1,100.0,True,2025-06-14 19:00:44
14217,23778,2618,289,39648,1,100.0,True,2025-06-14 19:00:44
14218,23779,2618,290,39648,1,100.0,True,2025-06-14 19:00:44
14219,23780,2618,32,39648,1,100.0,True,2025-06-14 19:00:44
14220,23781,2618,294,39648,1,100.0,True,2025-06-14 19:00:44
14221,23782,2618,128,39648,1,100.0,True,2025-06-14 19:00:44
14222,23783,2618,291,39648,1,100.0,True,2025-06-14 19:00:44
14223,23784,2618,129,39648,1,100.0,True,2025-06-14 19:00:44
14224,23785,2618,295,39648,1,100.0,True,2025-06-14 19:00:44
14225,23786,2618,292,39648,1,100.0,True,2025-06-14 19:00:44
14226,23787,2618,3,39648,1,100.0,True,2025-06-14 19:00:44
14227,23788,2618,123,39648,1,100.0,True,2025-06-14 19:00:44
14228,23789,2618,133,39648,1,100.0,True,2025-06-14 19:00:44
14229,23790,2618,293,39648,1,100.0,True,2025-06-14 19:00:44
14230,23791,2618,134,39648,1,100.0,True,2025-06-14 19:00:44
14231,23792,2618,3,39649,1,100.0,True,2025-06-14 19:00:44
14232,23793,2618,132,39649,1,100.0,True,2025-06-14 19:00:44
14233,23794,2618,289,39649,1,100.0,True,2025-06-14 19:00:44
14234,23795,2618,290,39649,1,100.0,True,2025-06-14 19:00:44
14235,23796,2618,32,39649,1,100.0,True,2025-06-14 19:00:44
14236,23797,2618,31,39649,1,100.0,True,2025-06-14 19:00:44
14237,23798,2618,128,39649,1,100.0,True,2025-06-14 19:00:44
14238,23799,2618,291,39649,1,100.0,True,2025-06-14 19:00:44
14239,23800,2618,292,39649,1,100.0,True,2025-06-14 19:00:44
14240,23801,2618,131,39649,1,100.0,True,2025-06-14 19:00:44
14241,23802,2618,133,39649,1,100.0,True,2025-06-14 19:00:44
14242,23803,2618,134,39649,1,100.0,True,2025-06-14 19:00:44
14243,23804,2618,293,39649,1,100.0,True,2025-06-14 19:00:44
14244,23805,2618,132,39650,1,100.0,True,2025-06-14 19:00:44
14245,23806,2618,289,39650,1,100.0,True,2025-06-14 19:00:44
14246,23807,2618,32,39650,1,100.0,True,2025-06-14 19:00:44
14247,23808,2618,31,39650,1,100.0,True,2025-06-14 19:00:44
14248,23809,2618,294,39650,1,100.0,True,2025-06-14 19:00:44
14249,23810,2618,128,39650,1,100.0,True,2025-06-14 19:00:44
14250,23811,2618,291,39650,1,100.0,True,2025-06-14 19:00:44
14251,23812,2618,130,39650,1,100.0,True,2025-06-14 19:00:44
14252,23813,2618,295,39650,1,100.0,True,2025-06-14 19:00:44
14253,23814,2618,292,39650,1,100.0,True,2025-06-14 19:00:44
14254,23815,2618,3,39650,1,100.0,True,2025-06-14 19:00:44
14255,23816,2618,131,39650,1,100.0,True,2025-06-14 19:00:44
14256,23817,2618,123,39650,1,100.0,True,2025-06-14 19:00:44
14257,23818,2618,133,39650,1,100.0,True,2025-06-14 19:00:44
14258,23819,2618,134,39650,1,100.0,True,2025-06-14 19:00:44
14259,23820,2618,293,39650,1,100.0,True,2025-06-14 19:00:44
14260,23821,2618,132,39651,1,100.0,True,2025-06-14 19:00:44
14261,23822,2618,289,39651,1,100.0,True,2025-06-14 19:00:44
14262,23823,2618,290,39651,1,100.0,True,2025-06-14 19:00:44
14263,23824,2618,32,39651,1,100.0,True,2025-06-14 19:00:44
14264,23825,2618,294,39651,1,100.0,True,2025-06-14 19:00:44
14265,23826,2618,128,39651,1,100.0,True,2025-06-14 19:00:44
14266,23827,2618,291,39651,1,100.0,True,2025-06-14 19:00:44
14267,23828,2618,292,39651,1,100.0,True,2025-06-14 19:00:44
14268,23829,2618,3,39651,1,100.0,True,2025-06-14 19:00:44
14269,23830,2618,123,39651,1,100.0,True,2025-06-14 19:00:44
14270,23831,2618,134,39651,1,100.0,True,2025-06-14 19:00:44
14271,23832,2618,293,39651,1,100.0,True,2025-06-14 19:00:44
