cluster_id,cluster_name,cluster_size,cluster_description,cluster_keywords,cluster_confidence,created_at,updated_at
39830,Hotpoint MWH 301 B Black,5,Produk: Hotpoint MWH 301 B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39831,Indesit MWI 3213 IX UK Stainless Steel,3,Produk: Indesit MWI 3213 IX UK Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39832,Sage BMO700BSSUK Stainless Steel,4,Produk: Sage BMO700BSSUK Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39833,De Dietrich DKE7335A Black,2,Produk: De Dietrich DKE7335A Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39834,De Dietrich DKE7220X Stainless Steel,3,Produk: De Dietrich DKE7220X Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39835,Smeg MP122N Black,3,Produk: Smeg MP122N Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39836,Sharp R764WM White,3,Produk: Sharp R764WM White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39837,Swan SM22030ON Orange,5,Produk: Swan SM22030ON Orange,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39838,Gorenje BM251S7XG Black,4,Produk: Gorenje BM251S7XG Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39839,Caple CM120 Stainless Steel,2,Produk: Caple CM120 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39840,Caple CM123 Stainless Steel,2,Produk: Caple CM123 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39841,Whirlpool AMW 848/IXL Stainless Steel,2,Produk: Whirlpool AMW 848/IXL Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39842,Russell Hobbs RHM2076B Black,4,Produk: Russell Hobbs RHM2076B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39843,Swan SM22090COPN Brown,3,Produk: Swan SM22090COPN Brown,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39844,Swan SM40010REDN Red,3,Produk: Swan SM40010REDN Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39845,Morphy Richards 511502 Red,5,Produk: Morphy Richards 511502 Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39846,Beko MOC20100 Black,6,Produk: Beko MOC20100 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39847,Sharp R982STM Stainless Steel,3,Produk: Sharp R982STM Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39848,Samsung MC28H5135CK Black,4,Produk: Samsung MC28H5135CK Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39849,Panasonic NN-DS596B,3,Produk: Panasonic NN-DS596B,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39850,Russell Hobbs RHFM2001B Black,5,Produk: Russell Hobbs RHFM2001B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39851,Beko MGC20100S Silver,3,Produk: Beko MGC20100S Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39852,Russell Hobbs RHFM2001S Silver,4,Produk: Russell Hobbs RHFM2001S Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39853,AEG MBE2658S-B Black,3,Produk: AEG MBE2658S-B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39854,Swan SM22030RN Red,4,Produk: Swan SM22030RN Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39855,Miele M 6022 SC Stainless Steel,3,Produk: Miele M 6022 SC Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39856,De Dietrich DKC7340W White,3,Produk: De Dietrich DKC7340W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39857,Samsung NQ50K3130BS,3,Produk: Samsung NQ50K3130BS,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39858,Akai A24006R Red,3,Produk: Akai A24006R Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39859,Hotpoint MWH 338 SX Stainless Steel,4,Produk: Hotpoint MWH 338 SX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39860,Hotpoint MWH 27321 B Black,4,Produk: Hotpoint MWH 27321 B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39861,Hotpoint MWH 2621 MB Black,3,Produk: Hotpoint MWH 2621 MB Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39862,CDA VM130BL,3,Produk: CDA VM130BL,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39863,Smeg SF4140MCB White,3,Produk: Smeg SF4140MCB White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39864,Neff C17GR01N0 Stainless Steel,3,Produk: Neff C17GR01N0 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39865,Candy MIC25GDFX Stainless Steel,1,Produk: Candy MIC25GDFX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39866,De Dietrich DMG7129X Stainless Steel,3,Produk: De Dietrich DMG7129X Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39867,Whirlpool AMW 850/IXL Stainless Steel,2,Produk: Whirlpool AMW 850/IXL Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39868,Samsung MS22M8074AT Stainless Steel,4,Produk: Samsung MS22M8074AT Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39869,Swan SM22130GN Green,3,Produk: Swan SM22130GN Green,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39870,Sharp R374SLM Silver,3,Produk: Sharp R374SLM Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39871,Hotpoint MWH2421MB Black,5,Produk: Hotpoint MWH2421MB Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39872,Gorenje MMO20DGEII,4,Produk: Gorenje MMO20DGEII,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39873,Samsung NQ50H5537KB Black,2,Produk: Samsung NQ50H5537KB Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39874,Severin MW7873 White,4,Produk: Severin MW7873 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39875,Bosch HMT84M624B White,2,Produk: Bosch HMT84M624B White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39876,Bosch HMT84M654B Stainless Steel,2,Produk: Bosch HMT84M654B Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39877,Smeg SF4120M Stainless Steel,2,Produk: Smeg SF4120M Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39878,Russell Hobbs RHM2362B Black,4,Produk: Russell Hobbs RHM2362B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39879,Akai A24006C Cream,3,Produk: Akai A24006C Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39880,Bosch HMT75G654 Stainless Steel,2,Produk: Bosch HMT75G654 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39881,Daewoo KOR6L77 White,3,Produk: Daewoo KOR6L77 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39882,Igenix IG2095 White,3,Produk: Igenix IG2095 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39883,Akai A24002 Silver,3,Produk: Akai A24002 Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39884,Smeg MP122 Silver,3,Produk: Smeg MP122 Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39885,Russell Hobbs RHM2362S Silver,3,Produk: Russell Hobbs RHM2362S Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39886,Russell Hobbs RHM3002 Stainless Steel,3,Produk: Russell Hobbs RHM3002 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39887,Candy MIC20GDFX Stainless Steel,4,Produk: Candy MIC20GDFX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39888,Bosch HMT75G451 Stainless Steel,6,Produk: Bosch HMT75G451 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39889,Neff H53W50N3 Stainless Steel,4,Produk: Neff H53W50N3 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39890,Siemens HF15M552 Stainless Steel,6,Produk: Siemens HF15M552 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39891,Siemens HF12M540 Stainless Steel,5,Produk: Siemens HF12M540 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39892,Russell Hobbs RHEM2301B,5,Produk: Russell Hobbs RHEM2301B,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39893,Panasonic NN-CT555WBPQ White,3,Produk: Panasonic NN-CT555WBPQ White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39894,Russell Hobbs RHEM2301S,4,Produk: Russell Hobbs RHEM2301S,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39895,Sharp R959SLMAA Silver,4,Produk: Sharp R959SLMAA Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39896,Panasonic NN-DF386BBPQ,3,Produk: Panasonic NN-DF386BBPQ,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39897,Swan SM3080N Stainless Steel,3,Produk: Swan SM3080N Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39898,Swan SM40010BLKN Black,3,Produk: Swan SM40010BLKN Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39899,Beko MOF20110X Stainless Steel,5,Produk: Beko MOF20110X Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39900,Smeg MP122B White,2,Produk: Smeg MP122B White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39901,Samsung MC32K7055CK Black,3,Produk: Samsung MC32K7055CK Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39902,Smeg SF4750MPO Cream,1,Produk: Smeg SF4750MPO Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39903,Samsung MC28H5013AK Black,3,Produk: Samsung MC28H5013AK Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39904,Panasonic NN-E281BMBPQ Black,3,Produk: Panasonic NN-E281BMBPQ Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39905,Hotpoint MWH 1331 B Black,5,Produk: Hotpoint MWH 1331 B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39906,Hotpoint MWH2031MSO Silver,4,Produk: Hotpoint MWH2031MSO Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39907,Russell Hobbs RHM3003W White,3,Produk: Russell Hobbs RHM3003W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39908,Sharp R344SLM Silver,4,Produk: Sharp R344SLM Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39909,Sharp R764KM Black,3,Produk: Sharp R764KM Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39910,Hotpoint MWH 2734 B Black,3,Produk: Hotpoint MWH 2734 B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39911,Samsung MC28M6075CS/EU Silver,3,Produk: Samsung MC28M6075CS/EU Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39912,Russell Hobbs RHM2064B Black,4,Produk: Russell Hobbs RHM2064B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39913,Russell Hobbs RHM2079A White,4,Produk: Russell Hobbs RHM2079A White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39914,Panasonic NN-CF873SBPQ Stainless Steel,3,Produk: Panasonic NN-CF873SBPQ Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39915,Panasonic NN-E281MMBPQ Silver,3,Produk: Panasonic NN-E281MMBPQ Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39916,De Dietrich DKC7340X Stainless Steel,3,Produk: De Dietrich DKC7340X Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39917,Beko MGC20100W White,4,Produk: Beko MGC20100W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39918,Bosch HMT84M654 Stainless Steel,3,Produk: Bosch HMT84M654 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39919,Russell Hobbs RHM2017 Silver,4,Produk: Russell Hobbs RHM2017 Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39920,Miele M 6012 SC Stainless Steel,3,Produk: Miele M 6012 SC Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39921,Candy MIC440VTX Stainless Steel,3,Produk: Candy MIC440VTX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39922,De Dietrich DME7121X Stainless Steel,4,Produk: De Dietrich DME7121X Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39923,De Dietrich DKC7340A Black,3,Produk: De Dietrich DKC7340A Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39924,De Dietrich DME7121W White,2,Produk: De Dietrich DME7121W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39925,Bosch HMT84M421 White,4,Produk: Bosch HMT84M421 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39926,Neff HLAGD53N0 Black,3,Produk: Neff HLAGD53N0 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39927,Bosch BFL524MB0 Black,3,Produk: Bosch BFL524MB0 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39928,Bosch BFL524MW0 White,3,Produk: Bosch BFL524MW0 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39929,Siemens CP565AGS0 Stainless Steel,3,Produk: Siemens CP565AGS0 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39930,Bosch BEL554MS0 Stainless Steel,3,Produk: Bosch BEL554MS0 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39931,Bosch BFL524MS0 Stainless Steel,3,Produk: Bosch BFL524MS0 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39932,Gorenje MO20DSII Silver,3,Produk: Gorenje MO20DSII Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39933,Morphy Richards 511510 Black,3,Produk: Morphy Richards 511510 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39934,Whirlpool AMW 515/IX Stainless Steel,3,Produk: Whirlpool AMW 515/IX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39935,Swan SM22130CN Cream,3,Produk: Swan SM22130CN Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39936,Bosch BFL634GB1 Black,3,Produk: Bosch BFL634GB1 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39937,Severin MW 7869 Stainless Steel,3,Produk: Severin MW 7869 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39938,Hotpoint MWH25223B Black,4,Produk: Hotpoint MWH25223B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39939,Russell Hobbs RHEM1901B,3,Produk: Russell Hobbs RHEM1901B,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39940,Samsung NQ50K5130BS,3,Produk: Samsung NQ50K5130BS,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39942,Sharp R274SLM,3,Produk: Sharp R274SLM,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39943,Smeg SF4750MBS White,1,Produk: Smeg SF4750MBS White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39944,Smeg SF4750MAO Black,1,Produk: Smeg SF4750MAO Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39945,Swan SM22070BN Black,3,Produk: Swan SM22070BN Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39946,Swan SM22070BLN Blue,3,Produk: Swan SM22070BLN Blue,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39947,Siemens BE634LGS1,3,Produk: Siemens BE634LGS1,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39948,Siemens BE634RGS1 Stainless Steel,3,Produk: Siemens BE634RGS1 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39949,Bosch BER634GS1 Stainless Steel,3,Produk: Bosch BER634GS1 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39950,Bosch BEL634GS1 Stainless Steel,4,Produk: Bosch BEL634GS1 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39951,Bosch BFR634GS1 Stainless Steel,3,Produk: Bosch BFR634GS1 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39952,Siemens BF634LGW1 White,3,Produk: Siemens BF634LGW1 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39953,Gorenje MMO20DWII White,3,Produk: Gorenje MMO20DWII White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39954,Russell Hobbs RHM2064G Grey,4,Produk: Russell Hobbs RHM2064G Grey,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39955,Akai A24006 Black,3,Produk: Akai A24006 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39956,Neff H12WE60W0G White,3,Produk: Neff H12WE60W0G White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39957,Daewoo KOR6A0RR Red,2,Produk: Daewoo KOR6A0RR Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39958,Neff H12WE60S0G Black,3,Produk: Neff H12WE60S0G Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39959,Samsung MS23F301EAS Silver,3,Produk: Samsung MS23F301EAS Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39960,Samsung CM1089 Stainless Steel,3,Produk: Samsung CM1089 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39961,Samsung CM1099 Stainless Steel,3,Produk: Samsung CM1099 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39962,Panasonic NNSD452WEPG White,3,Produk: Panasonic NNSD452WEPG White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39963,Electrolux EMS17006OX Stainless Steel,1,Produk: Electrolux EMS17006OX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39964,Panasonic NN-E221M Silver,4,Produk: Panasonic NN-E221M Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39965,Panasonic NN-E271WMBPQ White,3,Produk: Panasonic NN-E271WMBPQ White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39966,Bosch HMT84M420 White,3,Produk: Bosch HMT84M420 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39967,Bosch HMT 72M420 White,4,Produk: Bosch HMT 72M420 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39968,Bosch HMT 72M450 Stainless Steel,5,Produk: Bosch HMT 72M450 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39969,Siemens HF12M240 White,4,Produk: Siemens HF12M240 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39970,Samsung CM1929 Stainless Steel,4,Produk: Samsung CM1929 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39971,Sharp R270WM White,3,Produk: Sharp R270WM White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39972,Daewoo KOR8A9RR Red,2,Produk: Daewoo KOR8A9RR Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39973,Samsung MC28M6055CK Black,3,Produk: Samsung MC28M6055CK Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39974,Sharp R344WM White,3,Produk: Sharp R344WM White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39975,Baumatic BMIS3820,2,Produk: Baumatic BMIS3820,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39976,Smeg FMI120B White,3,Produk: Smeg FMI120B White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39977,Daewoo KOC9Q3T Black,3,Produk: Daewoo KOC9Q3T Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39978,Morphy Richards 511511 Cream,3,Produk: Morphy Richards 511511 Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39979,Russell Hobbs RHRETMD706B Black,2,Produk: Russell Hobbs RHRETMD706B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39980,Swan SM22080BLN,3,Produk: Swan SM22080BLN,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39981,Swan SM22070CN Cream,3,Produk: Swan SM22070CN Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39982,Russell Hobbs RHVM901 Black,3,Produk: Russell Hobbs RHVM901 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39983,Neff H53W50 Black,1,Produk: Neff H53W50 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39984,Swan SM22070GRN Grey,3,Produk: Swan SM22070GRN Grey,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39985,Swan SM22070RN Red,3,Produk: Swan SM22070RN Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39986,Hotpoint MWH 303 B Black,3,Produk: Hotpoint MWH 303 B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39987,Daewoo KOR6M3R Black,1,Produk: Daewoo KOR6M3R Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39988,Samsung NQ50K5137KB Black,1,Produk: Samsung NQ50K5137KB Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39989,Caple CM140 Black,2,Produk: Caple CM140 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39990,Swan SM22030GRN Grey,3,Produk: Swan SM22030GRN Grey,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39991,Samsung MG23K3575AK Black,3,Produk: Samsung MG23K3575AK Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39992,Russell Hobbs RHM2079RSO Red,3,Produk: Russell Hobbs RHM2079RSO Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39993,Bosch HMT75M654 Stainless Steel,3,Produk: Bosch HMT75M654 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39994,Zanussi ZBG26542XA Stainless Steel,4,Produk: Zanussi ZBG26542XA Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39995,Bosch HMT75M521 White,3,Produk: Bosch HMT75M521 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39996,Bosch HMT75M654B Stainless Steel,2,Produk: Bosch HMT75M654B Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39997,Bosch BFL523MS0 Stainless Steel,3,Produk: Bosch BFL523MS0 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39998,Bosch COA565GB0 Black,3,Produk: Bosch COA565GB0 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
39999,Neff HLAWD53N0 Black,2,Produk: Neff HLAWD53N0 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40000,Bosch BEL554MB0 Black,3,Produk: Bosch BEL554MB0 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40001,Siemens CO565AGS0 Stainless Steel,3,Produk: Siemens CO565AGS0 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40002,Siemens BE555LMS0 Stainless Steel,3,Produk: Siemens BE555LMS0 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40003,Bosch BEL554MW0 White,3,Produk: Bosch BEL554MW0 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40004,Siemens BF525LMS0 Stainless Steel,4,Produk: Siemens BF525LMS0 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40005,Exquisit MW802 White,3,Produk: Exquisit MW802 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40006,Samsung MS22M8054AK/EU Black,3,Produk: Samsung MS22M8054AK/EU Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40007,Swan SM22130BLN Blue,3,Produk: Swan SM22130BLN Blue,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40008,AEG MBB1755S-M Stainless Steel,2,Produk: AEG MBB1755S-M Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40009,Swan SM22130BN Black,3,Produk: Swan SM22130BN Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40010,Swan SM22130RN Red,3,Produk: Swan SM22130RN Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40011,Belling FM2080S Stainless Steel,2,Produk: Belling FM2080S Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40012,Sharp Microwave R870SLM Silver,3,Produk: Sharp Microwave R870SLM Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40013,Montpellier MWBIC90029 Stainless Steel,3,Produk: Montpellier MWBIC90029 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
40014,Tower T24008 Black,2,Produk: Tower T24008 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
